0000000010000	D	S	Verb	Aux	Adv	PP+t										SR:	PP	[+wa]	S	Aux	Verb	Adv
0000000010000	D	S+t	Verb	Aux	O1	O2										SR:	S	[+wa]	Aux	Verb	O1	O2
0000000010000	D	S	Verb	Aux	O1+t	O2										SR:	O1	[+wa]	S	Aux	Verb	O2
0000000010000	D	S	Verb	Aux	O1	O2+t										SR:	O2	[+wa]	S	Aux	Verb	O1
0000000010000	D	S+t	Verb	Aux	O1	PP										SR:	S	[+wa]	Aux	Verb	O1	P	O3
0000000010000	D	S	Verb	Aux	O1+t	PP										SR:	O1	[+wa]	S	Aux	Verb	P	O3
0000000010000	D	S	Verb	Aux	O1	PP+t										SR:	PP	[+wa]	S	Aux	Verb	O1
0000000010000	D	S+t	Verb	Adv	O1	O2										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	Adv+t	O1	O2										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	Adv	O1+t	O2										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	Adv	O1	O2+t										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S+t	Verb	Adv	O1	PP										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	Adv+t	O1	PP										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	Adv	O1+t	PP										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	Adv	O1	PP+t										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S+t	Verb	O1	O2	PP										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	O1+t	O2	PP										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	O1	O2+t	PP										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	O1	O2	PP+t										SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S+t	Verb	Aux	Adv	O1	O2									SR:	S	[+wa]	Aux	Verb	O1	O2	Adv
0000000010000	D	S	Verb	Aux	Adv+t	O1	O2									SR:	Adv	[+wa]	S	Aux	Verb	O1	O2
0000000010000	D	S	Verb	Aux	Adv	O1+t	O2									SR:	O1	[+wa]	S	Aux	Verb	O2	Adv
0000000010000	D	S	Verb	Aux	Adv	O1	O2+t									SR:	O2	[+wa]	S	Aux	Verb	O1	Adv
0000000010000	D	S+t	Verb	Aux	Adv	O1	PP									SR:	S	[+wa]	Aux	Verb	O1	P	O3	Adv
0000000010000	D	S	Verb	Aux	Adv+t	O1	PP									SR:	Adv	[+wa]	S	Aux	Verb	O1	P	O3
0000000010000	D	S	Verb	Aux	Adv	O1+t	PP									SR:	O1	[+wa]	S	Aux	Verb	P	O3	Adv
0000000010000	D	S	Verb	Aux	Adv	O1	PP+t									SR:	PP	[+wa]	S	Aux	Verb	O1	Adv
0000000010000	D	S+t	Verb	Aux	O1	O2	PP									SR:	S	[+wa]	Aux	Verb	O1	O2	P	O3
0000000010000	D	S	Verb	Aux	O1+t	O2	PP									SR:	O1	[+wa]	S	Aux	Verb	O2	P	O3
0000000010000	D	S	Verb	Aux	O1	O2+t	PP									SR:	O2	[+wa]	S	Aux	Verb	O1	P	O3
0000000010000	D	S	Verb	Aux	O1	O2	PP+t									SR:	PP	[+wa]	S	Aux	Verb	O1	O2
0000000010000	D	S+t	Verb	Adv	O1	O2	PP									SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	Adv+t	O1	O2	PP									SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
