BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
63252	Q  	O3[+WA] Adv P O1 Verb Not Aux S[+WH] ka           	
63253	Q  	O3[+WA] Adv P O2 O1 Verb Not Aux S[+WH] ka        	
63254	Q  	O3[+WA] Adv P Verb Not Aux S[+WH] ka              	
63255	Q  	O3[+WA] P O1 Verb Not Aux S[+WH] ka               	
63256	Q  	O3[+WA] P O2 O1 Verb Not Aux S[+WH] ka            	
63257	Q  	O3[+WA] P Verb Not Aux S[+WH] ka                  	
63258	Q  	O3[+WA] Adv P O1 Verb Never Aux S[+WH] ka         	
63259	Q  	O3[+WA] Adv P O2 O1 Verb Never Aux S[+WH] ka      	
63260	Q  	O3[+WA] Adv P Verb Never Aux S[+WH] ka            	
63261	Q  	O3[+WA] P O1 Verb Never Aux S[+WH] ka             	
63262	Q  	O3[+WA] P O2 O1 Verb Never Aux S[+WH] ka          	
63263	Q  	O3[+WA] P Verb Never Aux S[+WH] ka                	
63288	Q  	O3[+WA] Adv P O1 Verb Aux S[+WH] ka               	
63289	Q  	O3[+WA] Adv P O2 O1 Verb Aux S[+WH] ka            	
63290	Q  	O3[+WA] Adv P Verb Aux S[+WH] ka                  	
63291	Q  	O3[+WA] P O1 Verb Aux S[+WH] ka                   	
63292	Q  	O3[+WA] P O2 O1 Verb Aux S[+WH] ka                	
63293	Q  	O3[+WA] P Verb Aux S[+WH] ka                      	
64836	Q  	O3[+WH][+WA] Adv P O1 Verb Not Aux S ka           	
64838	Q  	O3[+WH][+WA] Adv P O2 O1 Verb Not Aux S ka        	
64840	Q  	O3[+WH][+WA] Adv P Verb Not Aux S ka              	
64842	Q  	O3[+WH][+WA] P O1 Verb Not Aux S ka               	
64844	Q  	O3[+WH][+WA] P O2 O1 Verb Not Aux S ka            	
64846	Q  	O3[+WH][+WA] P Verb Not Aux S ka                  	
64848	Q  	O3[+WH][+WA] Adv P O1 Verb Never Aux S ka         	
64850	Q  	O3[+WH][+WA] Adv P O2 O1 Verb Never Aux S ka      	
64852	Q  	O3[+WH][+WA] Adv P Verb Never Aux S ka            	
64854	Q  	O3[+WH][+WA] P O1 Verb Never Aux S ka             	
64856	Q  	O3[+WH][+WA] P O2 O1 Verb Never Aux S ka          	
64858	Q  	O3[+WH][+WA] P Verb Never Aux S ka                	
64908	Q  	O3[+WH][+WA] Adv P O1 Verb Aux S ka               	
64910	Q  	O3[+WH][+WA] Adv P O2 O1 Verb Aux S ka            	
64912	Q  	O3[+WH][+WA] Adv P Verb Aux S ka                  	
64914	Q  	O3[+WH][+WA] P O1 Verb Aux S ka                   	
64916	Q  	O3[+WH][+WA] P O2 O1 Verb Aux S ka                	
64918	Q  	O3[+WH][+WA] P Verb Aux S ka                      	
75540	Q  	S[+WA] Adv O1[+WH] Verb Not Aux ka                	
75541	Q  	S[+WA] Adv O2 O1[+WH] Verb Not Aux ka             	
75542	Q  	S[+WA] Adv O2[+WH] O1 Verb Not Aux ka             	
75543	Q  	S[+WA] Adv O3 P O1[+WH] Verb Not Aux ka           	
75544	Q  	S[+WA] Adv O3 P O2 O1[+WH] Verb Not Aux ka        	
75545	Q  	S[+WA] Adv O3 P O2[+WH] O1 Verb Not Aux ka        	
75546	Q  	S[+WA] Adv O3[+WH] P O1 Verb Not Aux ka           	
75547	Q  	S[+WA] Adv O3[+WH] P O2 O1 Verb Not Aux ka        	
75548	Q  	S[+WA] Adv O3[+WH] P Verb Not Aux ka              	
75549	Q  	S[+WA] Adv[+WH] O1 Verb Not Aux ka                	
75550	Q  	S[+WA] Adv[+WH] O2 O1 Verb Not Aux ka             	
75551	Q  	S[+WA] Adv[+WH] O3 P O1 Verb Not Aux ka           	
75552	Q  	S[+WA] Adv[+WH] O3 P O2 O1 Verb Not Aux ka        	
75553	Q  	S[+WA] Adv[+WH] O3 P Verb Not Aux ka              	
75554	Q  	S[+WA] Adv[+WH] Verb Not Aux ka                   	
75555	Q  	S[+WA] O1[+WH] Verb Not Aux ka                    	
75556	Q  	S[+WA] O2 O1[+WH] Verb Not Aux ka                 	
75557	Q  	S[+WA] O2[+WH] O1 Verb Not Aux ka                 	
75558	Q  	S[+WA] O3 P O1[+WH] Verb Not Aux ka               	
75559	Q  	S[+WA] O3 P O2 O1[+WH] Verb Not Aux ka            	
75560	Q  	S[+WA] O3 P O2[+WH] O1 Verb Not Aux ka            	
75561	Q  	S[+WA] O3[+WH] P O1 Verb Not Aux ka               	
75562	Q  	S[+WA] O3[+WH] P O2 O1 Verb Not Aux ka            	
75563	Q  	S[+WA] O3[+WH] P Verb Not Aux ka                  	
75564	Q  	S[+WA] Adv O1[+WH] Verb Never Aux ka              	
75565	Q  	S[+WA] Adv O2 O1[+WH] Verb Never Aux ka           	
75566	Q  	S[+WA] Adv O2[+WH] O1 Verb Never Aux ka           	
75567	Q  	S[+WA] Adv O3 P O1[+WH] Verb Never Aux ka         	
75568	Q  	S[+WA] Adv O3 P O2 O1[+WH] Verb Never Aux ka      	
75569	Q  	S[+WA] Adv O3 P O2[+WH] O1 Verb Never Aux ka      	
75570	Q  	S[+WA] Adv O3[+WH] P O1 Verb Never Aux ka         	
75571	Q  	S[+WA] Adv O3[+WH] P O2 O1 Verb Never Aux ka      	
75572	Q  	S[+WA] Adv O3[+WH] P Verb Never Aux ka            	
75573	Q  	S[+WA] Adv[+WH] O1 Verb Never Aux ka              	
75574	Q  	S[+WA] Adv[+WH] O2 O1 Verb Never Aux ka           	
75575	Q  	S[+WA] Adv[+WH] O3 P O1 Verb Never Aux ka         	
75576	Q  	S[+WA] Adv[+WH] O3 P O2 O1 Verb Never Aux ka      	
75577	Q  	S[+WA] Adv[+WH] O3 P Verb Never Aux ka            	
75578	Q  	S[+WA] Adv[+WH] Verb Never Aux ka                 	
75579	Q  	S[+WA] O1[+WH] Verb Never Aux ka                  	
75580	Q  	S[+WA] O2 O1[+WH] Verb Never Aux ka               	
75581	Q  	S[+WA] O2[+WH] O1 Verb Never Aux ka               	
75582	Q  	S[+WA] O3 P O1[+WH] Verb Never Aux ka             	
75583	Q  	S[+WA] O3 P O2 O1[+WH] Verb Never Aux ka          	
75584	Q  	S[+WA] O3 P O2[+WH] O1 Verb Never Aux ka          	
75585	Q  	S[+WA] O3[+WH] P O1 Verb Never Aux ka             	
75586	Q  	S[+WA] O3[+WH] P O2 O1 Verb Never Aux ka          	
75587	Q  	S[+WA] O3[+WH] P Verb Never Aux ka                	
75684	Q  	S[+WA] Adv O1[+WH] Verb Aux ka                    	
75685	Q  	S[+WA] Adv O2 O1[+WH] Verb Aux ka                 	
75686	Q  	S[+WA] Adv O2[+WH] O1 Verb Aux ka                 	
75687	Q  	S[+WA] Adv O3 P O1[+WH] Verb Aux ka               	
75688	Q  	S[+WA] Adv O3 P O2 O1[+WH] Verb Aux ka            	
75689	Q  	S[+WA] Adv O3 P O2[+WH] O1 Verb Aux ka            	
75690	Q  	S[+WA] Adv O3[+WH] P O1 Verb Aux ka               	
75691	Q  	S[+WA] Adv O3[+WH] P O2 O1 Verb Aux ka            	
75692	Q  	S[+WA] Adv O3[+WH] P Verb Aux ka                  	
75693	Q  	S[+WA] Adv[+WH] O1 Verb Aux ka                    	
75694	Q  	S[+WA] Adv[+WH] O2 O1 Verb Aux ka                 	
75695	Q  	S[+WA] Adv[+WH] O3 P O1 Verb Aux ka               	
75696	Q  	S[+WA] Adv[+WH] O3 P O2 O1 Verb Aux ka            	
75697	Q  	S[+WA] Adv[+WH] O3 P Verb Aux ka                  	
75698	Q  	S[+WA] Adv[+WH] Verb Aux ka                       	
75699	Q  	S[+WA] O1[+WH] Verb Aux ka                        	
75700	Q  	S[+WA] O2 O1[+WH] Verb Aux ka                     	
75701	Q  	S[+WA] O2[+WH] O1 Verb Aux ka                     	
75702	Q  	S[+WA] O3 P O1[+WH] Verb Aux ka                   	
75703	Q  	S[+WA] O3 P O2 O1[+WH] Verb Aux ka                	
75704	Q  	S[+WA] O3 P O2[+WH] O1 Verb Aux ka                	
75705	Q  	S[+WA] O3[+WH] P O1 Verb Aux ka                   	
75706	Q  	S[+WA] O3[+WH] P O2 O1 Verb Aux ka                	
75707	Q  	S[+WA] O3[+WH] P Verb Aux ka                      	
77241	Q  	S[+WH][+WA] Adv O1 Verb Not Aux ka                	
77242	Q  	S[+WH][+WA] Adv O2 O1 Verb Not Aux ka             	
77243	Q  	S[+WH][+WA] Adv O3 P O1 Verb Not Aux ka           	
77244	Q  	S[+WH][+WA] Adv O3 P O2 O1 Verb Not Aux ka        	
77245	Q  	S[+WH][+WA] Adv O3 P Verb Not Aux ka              	
77246	Q  	S[+WH][+WA] Adv Verb Not Aux ka                   	
77247	Q  	S[+WH][+WA] O1 Verb Not Aux ka                    	
77248	Q  	S[+WH][+WA] O2 O1 Verb Not Aux ka                 	
77249	Q  	S[+WH][+WA] O3 P O1 Verb Not Aux ka               	
77250	Q  	S[+WH][+WA] O3 P O2 O1 Verb Not Aux ka            	
77251	Q  	S[+WH][+WA] O3 P Verb Not Aux ka                  	
77252	Q  	S[+WH][+WA] Verb Not Aux ka                       	
77253	Q  	S[+WH][+WA] Adv O1 Verb Never Aux ka              	
77254	Q  	S[+WH][+WA] Adv O2 O1 Verb Never Aux ka           	
77255	Q  	S[+WH][+WA] Adv O3 P O1 Verb Never Aux ka         	
77256	Q  	S[+WH][+WA] Adv O3 P O2 O1 Verb Never Aux ka      	
77257	Q  	S[+WH][+WA] Adv O3 P Verb Never Aux ka            	
77258	Q  	S[+WH][+WA] Adv Verb Never Aux ka                 	
77259	Q  	S[+WH][+WA] O1 Verb Never Aux ka                  	
77260	Q  	S[+WH][+WA] O2 O1 Verb Never Aux ka               	
77261	Q  	S[+WH][+WA] O3 P O1 Verb Never Aux ka             	
77262	Q  	S[+WH][+WA] O3 P O2 O1 Verb Never Aux ka          	
77263	Q  	S[+WH][+WA] O3 P Verb Never Aux ka                	
77264	Q  	S[+WH][+WA] Verb Never Aux ka                     	
77313	Q  	S[+WH][+WA] Adv O1 Verb Aux ka                    	
77314	Q  	S[+WH][+WA] Adv O2 O1 Verb Aux ka                 	
77315	Q  	S[+WH][+WA] Adv O3 P O1 Verb Aux ka               	
77316	Q  	S[+WH][+WA] Adv O3 P O2 O1 Verb Aux ka            	
77317	Q  	S[+WH][+WA] Adv O3 P Verb Aux ka                  	
77318	Q  	S[+WH][+WA] Adv Verb Aux ka                       	
77319	Q  	S[+WH][+WA] O1 Verb Aux ka                        	
77320	Q  	S[+WH][+WA] O2 O1 Verb Aux ka                     	
77321	Q  	S[+WH][+WA] O3 P O1 Verb Aux ka                   	
77322	Q  	S[+WH][+WA] O3 P O2 O1 Verb Aux ka                	
77323	Q  	S[+WH][+WA] O3 P Verb Aux ka                      	
77324	Q  	S[+WH][+WA] Verb Aux ka                           	
