BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
34282	Q  	Adv[+WH][+WA] S O3 P O1 Verb Aux ka               	
34283	Q  	Adv[+WH][+WA] S O3 P O2 O1 Verb Aux ka            	
34284	Q  	Adv[+WH][+WA] S O3 P Verb Aux ka                  	
34285	Q  	Adv[+WH][+WA] S Verb Aux ka                       	
43924	Q  	O1[+WA] S Adv O2[+WH] Verb Not Aux ka             	
43925	Q  	O1[+WA] S Adv O3 P O2[+WH] Verb Not Aux ka        	
43926	Q  	O1[+WA] S Adv O3[+WH] P Verb Not Aux ka           	
43927	Q  	O1[+WA] S Adv O3[+WH] P O2 Verb Not Aux ka        	
43928	Q  	O1[+WA] S Adv[+WH] Verb Not Aux ka                	
43929	Q  	O1[+WA] S Adv[+WH] O2 Verb Not Aux ka             	
43930	Q  	O1[+WA] S Adv[+WH] O3 P Verb Not Aux ka           	
43931	Q  	O1[+WA] S Adv[+WH] O3 P O2 Verb Not Aux ka        	
43932	Q  	O1[+WA] S O2[+WH] Verb Not Aux ka                 	
43933	Q  	O1[+WA] S O3 P O2[+WH] Verb Not Aux ka            	
43934	Q  	O1[+WA] S O3[+WH] P Verb Not Aux ka               	
43935	Q  	O1[+WA] S O3[+WH] P O2 Verb Not Aux ka            	
43936	Q  	O1[+WA] S Adv O2[+WH] Verb Never Aux ka           	
43937	Q  	O1[+WA] S Adv O3 P O2[+WH] Verb Never Aux ka      	
43938	Q  	O1[+WA] S Adv O3[+WH] P Verb Never Aux ka         	
43939	Q  	O1[+WA] S Adv O3[+WH] P O2 Verb Never Aux ka      	
43940	Q  	O1[+WA] S Adv[+WH] Verb Never Aux ka              	
43941	Q  	O1[+WA] S Adv[+WH] O2 Verb Never Aux ka           	
43942	Q  	O1[+WA] S Adv[+WH] O3 P Verb Never Aux ka         	
43943	Q  	O1[+WA] S Adv[+WH] O3 P O2 Verb Never Aux ka      	
43944	Q  	O1[+WA] S O2[+WH] Verb Never Aux ka               	
43945	Q  	O1[+WA] S O3 P O2[+WH] Verb Never Aux ka          	
43946	Q  	O1[+WA] S O3[+WH] P Verb Never Aux ka             	
43947	Q  	O1[+WA] S O3[+WH] P O2 Verb Never Aux ka          	
43996	Q  	O1[+WA] S Adv O2[+WH] Verb Aux ka                 	
43997	Q  	O1[+WA] S Adv O3 P O2[+WH] Verb Aux ka            	
43998	Q  	O1[+WA] S Adv O3[+WH] P Verb Aux ka               	
43999	Q  	O1[+WA] S Adv O3[+WH] P O2 Verb Aux ka            	
44000	Q  	O1[+WA] S Adv[+WH] Verb Aux ka                    	
44001	Q  	O1[+WA] S Adv[+WH] O2 Verb Aux ka                 	
44002	Q  	O1[+WA] S Adv[+WH] O3 P Verb Aux ka               	
44003	Q  	O1[+WA] S Adv[+WH] O3 P O2 Verb Aux ka            	
44004	Q  	O1[+WA] S O2[+WH] Verb Aux ka                     	
44005	Q  	O1[+WA] S O3 P O2[+WH] Verb Aux ka                	
44006	Q  	O1[+WA] S O3[+WH] P Verb Aux ka                   	
44007	Q  	O1[+WA] S O3[+WH] P O2 Verb Aux ka                	
44276	Q  	O1[+WA] S[+WH] Adv Verb Not Aux ka                	
44277	Q  	O1[+WA] S[+WH] Adv O2 Verb Not Aux ka             	
44278	Q  	O1[+WA] S[+WH] Adv O3 P Verb Not Aux ka           	
44279	Q  	O1[+WA] S[+WH] Adv O3 P O2 Verb Not Aux ka        	
44280	Q  	O1[+WA] S[+WH] Verb Not Aux ka                    	
44281	Q  	O1[+WA] S[+WH] O2 Verb Not Aux ka                 	
44282	Q  	O1[+WA] S[+WH] O3 P Verb Not Aux ka               	
44283	Q  	O1[+WA] S[+WH] O3 P O2 Verb Not Aux ka            	
44284	Q  	O1[+WA] S[+WH] Adv Verb Never Aux ka              	
44285	Q  	O1[+WA] S[+WH] Adv O2 Verb Never Aux ka           	
44286	Q  	O1[+WA] S[+WH] Adv O3 P Verb Never Aux ka         	
44287	Q  	O1[+WA] S[+WH] Adv O3 P O2 Verb Never Aux ka      	
44288	Q  	O1[+WA] S[+WH] Verb Never Aux ka                  	
44289	Q  	O1[+WA] S[+WH] O2 Verb Never Aux ka               	
44290	Q  	O1[+WA] S[+WH] O3 P Verb Never Aux ka             	
44291	Q  	O1[+WA] S[+WH] O3 P O2 Verb Never Aux ka          	
44324	Q  	O1[+WA] S[+WH] Adv Verb Aux ka                    	
44325	Q  	O1[+WA] S[+WH] Adv O2 Verb Aux ka                 	
44326	Q  	O1[+WA] S[+WH] Adv O3 P Verb Aux ka               	
44327	Q  	O1[+WA] S[+WH] Adv O3 P O2 Verb Aux ka            	
44328	Q  	O1[+WA] S[+WH] Verb Aux ka                        	
44329	Q  	O1[+WA] S[+WH] O2 Verb Aux ka                     	
44330	Q  	O1[+WA] S[+WH] O3 P Verb Aux ka                   	
44331	Q  	O1[+WA] S[+WH] O3 P O2 Verb Aux ka                	
46580	Q  	O1[+WH][+WA] S Adv Verb Not Aux ka                	
46581	Q  	O1[+WH][+WA] S Adv O2 Verb Not Aux ka             	
46582	Q  	O1[+WH][+WA] S Adv O3 P Verb Not Aux ka           	
46583	Q  	O1[+WH][+WA] S Adv O3 P O2 Verb Not Aux ka        	
46584	Q  	O1[+WH][+WA] S Verb Not Aux ka                    	
46585	Q  	O1[+WH][+WA] S O2 Verb Not Aux ka                 	
46586	Q  	O1[+WH][+WA] S O3 P Verb Not Aux ka               	
46587	Q  	O1[+WH][+WA] S O3 P O2 Verb Not Aux ka            	
46588	Q  	O1[+WH][+WA] S Adv Verb Never Aux ka              	
46589	Q  	O1[+WH][+WA] S Adv O2 Verb Never Aux ka           	
46590	Q  	O1[+WH][+WA] S Adv O3 P Verb Never Aux ka         	
46591	Q  	O1[+WH][+WA] S Adv O3 P O2 Verb Never Aux ka      	
46592	Q  	O1[+WH][+WA] S Verb Never Aux ka                  	
46593	Q  	O1[+WH][+WA] S O2 Verb Never Aux ka               	
46594	Q  	O1[+WH][+WA] S O3 P Verb Never Aux ka             	
46595	Q  	O1[+WH][+WA] S O3 P O2 Verb Never Aux ka          	
46628	Q  	O1[+WH][+WA] S Adv Verb Aux ka                    	
46629	Q  	O1[+WH][+WA] S Adv O2 Verb Aux ka                 	
46630	Q  	O1[+WH][+WA] S Adv O3 P Verb Aux ka               	
46631	Q  	O1[+WH][+WA] S Adv O3 P O2 Verb Aux ka            	
46632	Q  	O1[+WH][+WA] S Verb Aux ka                        	
46633	Q  	O1[+WH][+WA] S O2 Verb Aux ka                     	
46634	Q  	O1[+WH][+WA] S O3 P Verb Aux ka                   	
46635	Q  	O1[+WH][+WA] S O3 P O2 Verb Aux ka                	
53972	Q  	O2[+WA] S Adv O1[+WH] Verb Not Aux ka             	
53973	Q  	O2[+WA] S Adv O3 P O1[+WH] Verb Not Aux ka        	
53974	Q  	O2[+WA] S Adv O3[+WH] P O1 Verb Not Aux ka        	
53975	Q  	O2[+WA] S Adv[+WH] O1 Verb Not Aux ka             	
53976	Q  	O2[+WA] S Adv[+WH] O3 P O1 Verb Not Aux ka        	
53977	Q  	O2[+WA] S O1[+WH] Verb Not Aux ka                 	
53978	Q  	O2[+WA] S O3 P O1[+WH] Verb Not Aux ka            	
53979	Q  	O2[+WA] S O3[+WH] P O1 Verb Not Aux ka            	
53980	Q  	O2[+WA] S Adv O1[+WH] Verb Never Aux ka           	
53981	Q  	O2[+WA] S Adv O3 P O1[+WH] Verb Never Aux ka      	
53982	Q  	O2[+WA] S Adv O3[+WH] P O1 Verb Never Aux ka      	
53983	Q  	O2[+WA] S Adv[+WH] O1 Verb Never Aux ka           	
53984	Q  	O2[+WA] S Adv[+WH] O3 P O1 Verb Never Aux ka      	
53985	Q  	O2[+WA] S O1[+WH] Verb Never Aux ka               	
53986	Q  	O2[+WA] S O3 P O1[+WH] Verb Never Aux ka          	
53987	Q  	O2[+WA] S O3[+WH] P O1 Verb Never Aux ka          	
54020	Q  	O2[+WA] S Adv O1[+WH] Verb Aux ka                 	
54021	Q  	O2[+WA] S Adv O3 P O1[+WH] Verb Aux ka            	
54022	Q  	O2[+WA] S Adv O3[+WH] P O1 Verb Aux ka            	
54023	Q  	O2[+WA] S Adv[+WH] O1 Verb Aux ka                 	
54024	Q  	O2[+WA] S Adv[+WH] O3 P O1 Verb Aux ka            	
54025	Q  	O2[+WA] S O1[+WH] Verb Aux ka                     	
54026	Q  	O2[+WA] S O3 P O1[+WH] Verb Aux ka                	
54027	Q  	O2[+WA] S O3[+WH] P O1 Verb Aux ka                	
54196	Q  	O2[+WA] S[+WH] Adv O1 Verb Not Aux ka             	
54197	Q  	O2[+WA] S[+WH] Adv O3 P O1 Verb Not Aux ka        	
54198	Q  	O2[+WA] S[+WH] O1 Verb Not Aux ka                 	
54199	Q  	O2[+WA] S[+WH] O3 P O1 Verb Not Aux ka            	
54200	Q  	O2[+WA] S[+WH] Adv O1 Verb Never Aux ka           	
54201	Q  	O2[+WA] S[+WH] Adv O3 P O1 Verb Never Aux ka      	
54202	Q  	O2[+WA] S[+WH] O1 Verb Never Aux ka               	
54203	Q  	O2[+WA] S[+WH] O3 P O1 Verb Never Aux ka          	
54220	Q  	O2[+WA] S[+WH] Adv O1 Verb Aux ka                 	
54221	Q  	O2[+WA] S[+WH] Adv O3 P O1 Verb Aux ka            	
54222	Q  	O2[+WA] S[+WH] O1 Verb Aux ka                     	
54223	Q  	O2[+WA] S[+WH] O3 P O1 Verb Aux ka                	
55508	Q  	O2[+WH][+WA] S Adv O1 Verb Not Aux ka             	
55509	Q  	O2[+WH][+WA] S Adv O3 P O1 Verb Not Aux ka        	
55510	Q  	O2[+WH][+WA] S O1 Verb Not Aux ka                 	
55511	Q  	O2[+WH][+WA] S O3 P O1 Verb Not Aux ka            	
55512	Q  	O2[+WH][+WA] S Adv O1 Verb Never Aux ka           	
55513	Q  	O2[+WH][+WA] S Adv O3 P O1 Verb Never Aux ka      	
55514	Q  	O2[+WH][+WA] S O1 Verb Never Aux ka               	
55515	Q  	O2[+WH][+WA] S O3 P O1 Verb Never Aux ka          	
55532	Q  	O2[+WH][+WA] S Adv O1 Verb Aux ka                 	
55533	Q  	O2[+WH][+WA] S Adv O3 P O1 Verb Aux ka            	
55534	Q  	O2[+WH][+WA] S O1 Verb Aux ka                     	
55535	Q  	O2[+WH][+WA] S O3 P O1 Verb Aux ka                	
75156	Q  	S[+WA] Adv O1[+WH] Verb Not Aux ka                	
75157	Q  	S[+WA] Adv O2 O1[+WH] Verb Not Aux ka             	
75158	Q  	S[+WA] Adv O2[+WH] O1 Verb Not Aux ka             	
75159	Q  	S[+WA] Adv O3 P O1[+WH] Verb Not Aux ka           	
75160	Q  	S[+WA] Adv O3 P O2 O1[+WH] Verb Not Aux ka        	
75161	Q  	S[+WA] Adv O3 P O2[+WH] O1 Verb Not Aux ka        	
75162	Q  	S[+WA] Adv O3[+WH] P O1 Verb Not Aux ka           	
75163	Q  	S[+WA] Adv O3[+WH] P O2 O1 Verb Not Aux ka        	
75164	Q  	S[+WA] Adv O3[+WH] P Verb Not Aux ka              	
75165	Q  	S[+WA] Adv[+WH] O1 Verb Not Aux ka                	
75166	Q  	S[+WA] Adv[+WH] O2 O1 Verb Not Aux ka             	
75167	Q  	S[+WA] Adv[+WH] O3 P O1 Verb Not Aux ka           	
75168	Q  	S[+WA] Adv[+WH] O3 P O2 O1 Verb Not Aux ka        	
75169	Q  	S[+WA] Adv[+WH] O3 P Verb Not Aux ka              	
75170	Q  	S[+WA] Adv[+WH] Verb Not Aux ka                   	
75171	Q  	S[+WA] O1[+WH] Verb Not Aux ka                    	
75172	Q  	S[+WA] O2 O1[+WH] Verb Not Aux ka                 	
75173	Q  	S[+WA] O2[+WH] O1 Verb Not Aux ka                 	
75174	Q  	S[+WA] O3 P O1[+WH] Verb Not Aux ka               	
75175	Q  	S[+WA] O3 P O2 O1[+WH] Verb Not Aux ka            	
75176	Q  	S[+WA] O3 P O2[+WH] O1 Verb Not Aux ka            	
75177	Q  	S[+WA] O3[+WH] P O1 Verb Not Aux ka               	
75178	Q  	S[+WA] O3[+WH] P O2 O1 Verb Not Aux ka            	
75179	Q  	S[+WA] O3[+WH] P Verb Not Aux ka                  	
75180	Q  	S[+WA] Adv O1[+WH] Verb Never Aux ka              	
75181	Q  	S[+WA] Adv O2 O1[+WH] Verb Never Aux ka           	
75182	Q  	S[+WA] Adv O2[+WH] O1 Verb Never Aux ka           	
75183	Q  	S[+WA] Adv O3 P O1[+WH] Verb Never Aux ka         	
75184	Q  	S[+WA] Adv O3 P O2 O1[+WH] Verb Never Aux ka      	
75185	Q  	S[+WA] Adv O3 P O2[+WH] O1 Verb Never Aux ka      	
75186	Q  	S[+WA] Adv O3[+WH] P O1 Verb Never Aux ka         	
