BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
51038	Q  	O2 ka S Aux Not Verb O1 P O3[+WH] Adv             	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O2](NegBar[+WH][SLASH O2](Neg"Not")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))          8	
51039	Q  	O2 ka S Aux Not Verb O1 P O3[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O2](NegBar[+WH][SLASH O2](Neg"Not")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")))))))))          8	
51040	Q  	O2 ka S Aux Not Verb O1[+WH] Adv                  	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O2](NegBar[+WH][SLASH O2](Neg"Not")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]""Adv"))))))))          8	
51041	Q  	O2 ka S Aux Not Verb O1[+WH] P O3 Adv             	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O2](NegBar[+WH][SLASH O2](Neg"Not")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))          8	
51042	Q  	O2 ka S Aux Not Verb O1[+WH] P O3                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O2](NegBar[+WH][SLASH O2](Neg"Not")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))          8	
51043	Q  	O2 ka S Aux Not Verb O1[+WH]                      	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[+WH][SLASH O2](NegBar[+WH][SLASH O2](Neg"Not")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]"))))))))          8	
51044	Q  	O2 ka S Aux Verb O1 Adv[+WH]                      	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv[+WH]"))))))          8	
51045	Q  	O2 ka S Aux Verb O1 P O3 Adv[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv[+WH]"))))))          8	
51046	Q  	O2 ka S Aux Verb O1 P O3[+WH] Adv                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")"Adv"))))))          8	
51047	Q  	O2 ka S Aux Verb O1 P O3[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")))))))          8	
51048	Q  	O2 ka S Aux Verb O1[+WH] Adv                      	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]""Adv"))))))          8	
51049	Q  	O2 ka S Aux Verb O1[+WH] P O3 Adv                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))          8	
51050	Q  	O2 ka S Aux Verb O1[+WH] P O3                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")))))))          8	
51051	Q  	O2 ka S Aux Verb O1[+WH]                          	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(VP[+WH][SLASH O2](Vbar[+WH][SLASH O2](V"Verb")"O1[+WH]""O2[+NULL][SLASH O2]"))))))          8	
51052	Q  	O2 ka S Verb Never O1 Adv[+WH]                    	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]""Adv[+WH]"))))))))          8	
51053	Q  	O2 ka S Verb Never O1 P O3 Adv[+WH]               	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv[+WH]"))))))))          8	
51054	Q  	O2 ka S Verb Never O1 P O3[+WH] Adv               	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))          8	
51055	Q  	O2 ka S Verb Never O1 P O3[+WH]                   	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")))))))))          8	
51056	Q  	O2 ka S Verb Never O1[+WH] Adv                    	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]""Adv"))))))))          8	
51057	Q  	O2 ka S Verb Never O1[+WH] P O3 Adv               	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))          8	
51058	Q  	O2 ka S Verb Never O1[+WH] P O3                   	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))          8	
51059	Q  	O2 ka S Verb Never O1[+WH]                        	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb]"Never"(Negbar[+WH][SLASH O2][SLASH Verb](VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"))))))))          8	
51060	Q  	O2 ka S Verb Not O1 Adv[+WH]                      	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]""Adv[+WH]"))))))))          8	
51061	Q  	O2 ka S Verb Not O1 P O3 Adv[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv[+WH]"))))))))          8	
51062	Q  	O2 ka S Verb Not O1 P O3[+WH] Adv                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))          8	
51063	Q  	O2 ka S Verb Not O1 P O3[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")))))))))          8	
51064	Q  	O2 ka S Verb Not O1[+WH] Adv                      	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]""Adv"))))))))          8	
51065	Q  	O2 ka S Verb Not O1[+WH] P O3 Adv                 	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))          8	
51066	Q  	O2 ka S Verb Not O1[+WH] P O3                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))          8	
51067	Q  	O2 ka S Verb Not O1[+WH]                          	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(NegP[+WH][SLASH O2][SLASH Verb](NegBar[+WH][SLASH O2][SLASH Verb](Neg"Not")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"))))))))          8	
51068	Q  	O2 ka S Verb O1 Adv[+WH]                          	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]""Adv[+WH]"))))))          8	
51069	Q  	O2 ka S Verb O1 P O3 Adv[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv[+WH]"))))))          8	
51070	Q  	O2 ka S Verb O1 P O3[+WH] Adv                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")"Adv"))))))          8	
51071	Q  	O2 ka S Verb O1 P O3[+WH]                         	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1""O2[+NULL][SLASH O2]"(PP[+WH]"P""O3[+WH]")))))))          8	
51072	Q  	O2 ka S Verb O1[+WH] Adv                          	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]""Adv"))))))          8	
51073	Q  	O2 ka S Verb O1[+WH] P O3 Adv                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))          8	
51074	Q  	O2 ka S Verb O1[+WH] P O3                         	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"(PP"P""O3")))))))          8	
51075	Q  	O2 ka S Verb O1[+WH]                              	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O2](I[ILLOC Q][+FIN]"Verb[+FIN]")(VP[+WH][SLASH O2][SLASH Verb](Vbar[+WH][SLASH O2][SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")"O1[+WH]""O2[+NULL][SLASH O2]"))))))          8	
51284	Q  	O2 ka S[+WH] Aux Never Verb O1 Adv                	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))))          8	
51285	Q  	O2 ka S[+WH] Aux Never Verb O1 P O3 Adv           	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))          8	
51286	Q  	O2 ka S[+WH] Aux Never Verb O1 P O3               	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))          8	
51287	Q  	O2 ka S[+WH] Aux Never Verb O1                    	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O2](C[ILLOC Q][+FIN]"ka")(IP[ILLOC Q][+FIN][+WH][SLASH O2]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O2](I[ILLOC Q][+FIN]"Aux[+FIN]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))))          8	
